target_index,language,category,priority,target_author,target_work,previous_decision,previous_edition_key,query_title,query_author,search_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state,recovery_result
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL45742911W,"Metamorphoseos, sive De asino aureo",Apuleius,/books/OL62269089M,"Metamorphoseos, sive De asino aureo",,lat,,Richard Paffroet,1511,,,0.5833333333333334,1.0,0.6841666666666667,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL11316774W,"Ad Apulei Madaurensis Metamorphoseon, librum quintum commentarius exegeticus",Jan Matthijs Hendrikus Fernhout,/books/OL52750256M,Ad Apulei Madaurensis Metamorphoseon librum quintum commentarius exegeticus,,lat,,Altorffer,1949,,,0.95,0.2564102564102564,0.6777307692307691,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL7698448W,Ad Apulei Madaurensis Metamorphoseon librum secundum commentarius exegeticus,Berend Jakob de Jonge,/books/OL6509176M,Ad Apulei Madaurensis Metamorphoseon librum secundum commentarius exegeticus.,,lat,,M. de Waal,1941,,,0.95,0.2222222222222222,0.6685,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL11617410W,Ad Apulei Madaurensis metamorphoseon,Margaretha Molt,/books/OL15535416M,Ad Apulei Madaurensis metamorphoseon,librum primum commentarius exegeticus.,lat,,de Waal,1938,,,0.95,0.19047619047619047,0.6599285714285713,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL38833009W,Ad Apulei Madraurensis Metamorphoseon librum primum commentarius exegeticus,Margaretha Molt,/books/OL57233295M,Ad Apulei Madraurensis Metamorphoseon librum primum commentarius exegeticus ...,,lat,,M. de Waal,1938,,,0.95,0.19047619047619047,0.6599285714285713,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL658135W,The Apologia and Florida,Lucius Apuleius | V. V. Bétolaud | Paul Vallette | Paul Vallette | ʻAlī Fahmī Khashīm | Harold Edgeworth Butler | Harold E. Butler | A. S. Owen | Concetto Marchesi | Arma Virumque Arma Virumque Editions | Lucius Madaurensis | Federico Roncoroni,/books/OL24129264M,Opera quae supersunt,,lat,,Teubner,1913,,6310887,0.42105263157894735,1.0,0.6481578947368422,VALID_COVER,316,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL24129264M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL11821002W,De Apulei metamorphoseon compositione numerosa,Ernst Schober,/books/OL57013809M,De Apulei Metamorphoseon compositione numerosa,,lat,,,1904,,,0.95,0.21052631578947367,0.6453421052631579,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Lucius Apuleius,BROAD,/works/OL658137W,Appuleii opera omnia,Lucius Apuleius | Peter Colvius | Gerhard Elmenhorst | Petrus Colvius | Bonaventura Vulcanius | Filippo Beroaldo | Godescalcus Stewechius,/books/OL24623414M,Opera omnia,,lat,,van der Eyk,1786,,7209323,0.4,1.0,0.6370000000000001,VALID_COVER,379,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL24623414M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL658145W,Apulei Platonici Madaurensis,Lucius Apuleius | Apuleius Platonicus Apuleius Platonicus Madaurensis | Claudio Moreschini,/books/OL4061453M,Apulei Platonici Madaurensis Opera quae supersunt.,,lat,,Teubner,1968,,,0.43902439024390244,1.0,0.6076829268292684,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL658236W,Apulei Opera quae supersunt,Lucius Apuleius,/books/OL26578441M,Apulei Platonici Madaurensis Opera quae supersunt,,lat,,B.G. Teubneri,1955,,10063375,0.3225806451612903,1.0,0.595967741935484,VALID_COVER,332,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL26578441M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL45964090W,Le novelle dell'adulterio (Metamorfosi IX),Lucius Apuleius | Silvia Mattiacci,/books/OL62528466M,Le novelle dell'adulterio (Metamorfosi IX),,ita | lat,8871662792,Le lettere,1996,,,0.33962264150943394,1.0,0.5800000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL45887415W,Apvleio. Dell'asino d'oro,"Lucius Apuleius | Firenzuola, Agnolo | Lorenzo Scala",/books/OL62437007M,Apvleio. Dell'asino d'oro,,lat,,Appresso Giolito de Ferrari,1550,,,0.3684210526315789,1.0,0.5702631578947369,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL658152W,Apvleivs Madavrensis Platonicus serio castigatus,Lucius Apuleius | Apuleius | Willem Janszoon Blaeu,/books/OL59454639M,"Apuleius Madaurensis Platonicus, serio castigatus",,lat | grc,,Apud Guilj. Cæsium,1624,,,0.36065573770491804,1.0,0.5661475409836066,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL658137W,Appuleii opera omnia,Lucius Apuleius | Peter Colvius | Gerhard Elmenhorst | Petrus Colvius | Bonaventura Vulcanius | Filippo Beroaldo | Godescalcus Stewechius,/books/OL52820602M,Appuleji Opera omnia,"cum notis integris Petri Colvii, Ioannis Wowerii, Godeschalci Stewechii, Geverharti Elmenhorstii, et aliorum : inprimis cum animadversionibus hucusque ineditis Francisci Oudendorpii",lat,,Apud van der Eyck et Vygh,1786,,,0.35294117647058826,1.0,0.5620588235294118,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL33147037W,Apuleius cum commento Beroaldi,Lucius Apuleius,/books/OL45025209M,Apuleius cum commento Beroaldi,& figuris nouiter additis ...,lat,,In aedibus Ioannis Taciuni de Tridino impressum,1516,,,0.29850746268656714,1.0,0.5332089552238806,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL42307875W,Co[m]mentarii a Philippo Beroaldo conditi in Asinum Aureum Lucii Apuleii,Lucius Apuleius,/books/OL57386280M,Co[m]mentarii a Philippo Beroaldo conditi in Asinum Aureum Lucii Apuleii,Mox in reliqua opuscula eiusdem annotationes imprimentur,lat,,A Benedicto Hectoris ...,1500,,,0.25882352941176473,1.0,0.5121764705882353,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL42321040W,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] lucij apuleij,Lucius Apuleius,/books/OL57407570M,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] lucij apuleij,,lat,,Per Simonem Papiensem dictum Biuilaquam,1501,,,0.25882352941176473,1.0,0.5121764705882353,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL44292388W,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] Lucii Apuleii,Lucius Apuleius | Filippo Beroaldo,/books/OL60534538M,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] Lucii Apuleii,,lat,,per Bartholomeum de Zanis de portesio,1504,,,0.25882352941176473,1.0,0.5121764705882353,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL17618122W,Carmina,Sextus Propertius,/books/OL26222651M,Carmina,,lat,,University Press,1907,,7898175,1.0,1.0,0.9550000000000002,VALID_COVER,307,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL26222651M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL17861131W,Carmina,Sextus Propertius,/books/OL26444554M,Carmina,"Ad fidem optimorum codicum recensuit, integram Groningani, Neapolitani",lat,,"Treuttel & Würtz, Treuttel Jun. & Richter",1827,,8164586,1.0,1.0,0.9550000000000002,VALID_COVER,283,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL26444554M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL24816571W,Carmina,Sextus Propertius,/books/OL32978572M,Carmina,,lat,,E. Typographeo Clarendoniano,1960,,11600988,1.0,1.0,0.9550000000000002,VALID_COVER,310,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL32978572M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegies,Propertius,TITLE_AUTHOR,/works/OL1313794W,The complete elegies of Sextus Propertius,Sextus Propertius,/books/OL3689698M,The complete elegies of Sextus Propertius,,eng | lat,0691115818,Princeton University Press,2004,,443371,0.95,1.0,0.9535,VALID_COVER,329,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL3689698M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL2462587W,Carmina (Oxford Classical Texts Ser),Sextus Propertius,/books/OL7396751M,Carmina (Oxford Classical Texts Ser),,eng | lat,9780198146308,"Oxford University Press, USA","December 31, 1954",,4604345,0.95,1.0,0.9535,VALID_COVER,128,205,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL7396751M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL1313848W,Sexti Properti Carmina,Sextus Propertius,/books/OL17054206M,Sexti Properti Carmina,,lat,,e typographeo Clarendoniano,1901,,11922108,0.95,1.0,0.9285,VALID_COVER,311,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL17054206M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL19819293W,Sex. Aurelii Propertii Carmina =: The elegies of Propertius,Sextus Propertius | Frederick Apthorp Paley,/books/OL20450644M,Sex. Aurelii Propertii Carmina =: The elegies of Propertius,,lat,,"John W. Parker & Son , 1853",1853,,6005681,0.95,1.0,0.9285,VALID_COVER,301,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL20450644M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL15493364W,Sexti Propertii Elegiae,Sextus Propertius,/books/OL24456735M,Sexti Propertii Elegiae,"Relegit et Svecice convertit, Elias Janzon: 2. Liber secundus",lat,,W. Zachrissons boktryckeri,1908,,7032420,0.95,1.0,0.9285,VALID_COVER,322,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL24456735M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL17954978W,"Catulli, Tibulli, Propertii Carmina",Gaius Valerius Catullus | Albius Tibullus | Sextus Propertius | Laevius | Licinius Calvus | Helvius Cinna,/books/OL26547790M,"Catulli, Tibulli, Propertii Carmina","accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea",lat,,in aedibus B.G. Teubneri,1885,,9436879,0.95,1.0,0.9285,VALID_COVER,320,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL26547790M.jpeg,RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL17955126W,Carmina,Sextus Propertius,/books/OL26547927M,Carmina,,lat,,E. Typographeo Clarendoniano,1960,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Sextus Propertius,TITLE_AUTHOR,/works/OL37356411W,CARMINA,Sextus Propertius,/books/OL50346108M,CARMINA,,lat,,Filiorum,1894,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL38775702W,Carmina,Sextus Propertius,/books/OL57705399M,Carmina,,lat,,E Typographeo Clarendoniano,1960,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Sextus Propertius,TITLE_AUTHOR,/works/OL43480258W,Carmina,Sextus Propertius,/books/OL59258739M,Carmina,"ad fidem optimorum codicum recensuit, integram Groningani, Neapolitani, excerptorum Puccii varietatem lectionis brevemque adnotationem adiecit Fridericus Iacob",lat,,B.G. Teubner,1827,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL44986101W,Carmina,Sextus Propertius | Karl Lachmann,/books/OL61378103M,Carmina,,lat,,Gerhard Fleischer,1816,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL45210512W,Elegies,Sextus Propertius | Eric Coutelle,/books/OL62374505M,Elegies,book IV,lat,,University Press,1965,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegies,Properce,BROAD,/works/OL12998569W,Elegie,Sextus Propertius,/books/OL20127225M,Elegie,,ita | lat,9788884761187,Edizioni dell'Ateneo,2005,,,0.95,1.0,0.9035,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL32018372W,Elegie,Sextus Propertius,/books/OL44595911M,Elegie,,ita | lat,9788862272933,F. Serra,2010,,,0.95,1.0,0.9035,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL34266905W,Sexti Properti Carmina...,Sextus Propertius,/books/OL46461261M,Sexti Properti Carmina...,,lat,9781018789002,"Creative Media Partners, LLC",2022,,,0.95,1.0,0.9035,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL42470489W,Sexti properti carmina,Sextus Propertius,/books/OL57633745M,Sexti properti carmina,,lat,0585151784,Project Gutenberg,199u,,,0.95,1.0,0.9035,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL40494428W,Sexti Properti Carmina,Sextus Sextus Propertius,/books/OL55065460M,Sexti Properti Carmina,,lat,9781503147713,The Perfect Library,2014,,,0.95,0.95,0.8900000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegies,Sextus Propertius,TITLE_AUTHOR,/works/OL15339762W,The elegies of Propertius,Sextus Propertius,/books/OL13663344M,The elegies of Propertius,,lat,,Olms,1969,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL17416598M,Sex. Propertii Elegiae,Sextus Propertius,/books/OL17416598M,Sex. Propertii Elegiae,,lat,,Sumptibus et Typis B. G. Teubneri,1867,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL1313828W,Sex. Propertii elegiae,Sextus Propertius,/books/OL18886719M,Sex. Propertii elegiae,,lat,,in aedibus B. G. Teubneri,1907,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL1313825W,Sex. Aurelii Propertii elegiae,Sextus Propertius,/books/OL20339135M,Sex. Aurelii Propertii elegiae,,lat,,Rumer,1829,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL19770123W,Sex. Aurelii Propertii Carmina =,Sextus Propertius,/books/OL26982396M,Sex. Aurelii Propertii Carmina =,The elegies of Propertius : with English notes,lat,,Bell and Daldy,1872,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL38750924W,Sex. Aurelii Propertii Carmina,Sextus Propertius,/books/OL52757604M,Sex. Aurelii Propertii Carmina,"The Elegies of Propertius, with English notes",lat,,J.W. Parker and Son,1853,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegies,Properce,BROAD,/works/OL38781562W,Properce Élégies,Sextus Propertius,/books/OL52800478M,Properce Élégies,,fre | lat,,Garnier frères,1931,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Propertius,TITLE_AUTHOR,/works/OL38791063W,Sexti Aurelii Propertii Carmina,Sextus Propertius,/books/OL53129119M,Sexti Aurelii Propertii Carmina,,lat,,Sumtu Caspari Fritsch,1805,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL42494696W,Elegie,Sextus Propertius | Edmondo D'Arbela,/books/OL57671032M,Elegie,,lat | ita,,Istituto editoriale italiano,1964,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL44622260W,Sexti Properti Carmina,Sextus Propertius | Eric Arthur Barber | E. A. Barber,/books/OL60955714M,Sexti Properti Carmina,,lat,,e typographeo Clarendoniano,1960,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL45433631W,Sexti Propertii Elegiae,Sextus Propertius | James Cranstoun,/books/OL61907038M,Sexti Propertii Elegiae,,lat | eng,,Prostat solis subscribentibus apud G. Barrie et filium,1902,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL45699783W,Carmina selecta,Gaius Valerius Catullus | Albius Tibullus | Sextus Propertius | Heinz Haffter,/books/OL62219425M,Carmina selecta,"C. Valerius Catullus, Albius Tibullus, Sex. Propertius",lat,,Huber,1949,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,Properce,BROAD,/works/OL44622260W,Sexti Properti Carmina,Sextus Propertius | Eric Arthur Barber | E. A. Barber,/books/OL62296050M,Sexti Properti Carmina,,lat,,G. Bell et filiorum,1894,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL42102619W,Elegien,Sextus Propertius,/books/OL57145400M,Elegien,,ger | lat,,Weidmann,1966,,,0.8571428571428571,1.0,0.8292857142857143,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL42269799W,Elegías,Sextus Propertius,/books/OL57332382M,Elegías,,spa | lat,,Universidad Nacional Autónoma de México,1974,,,0.8571428571428571,1.0,0.8292857142857143,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Carmina,,TITLE_ONLY,/works/OL2884031W,In Vergilii carmina commentarii,Servius,/books/OL14015282M,In Vergilii carmina commentarii,,lat,,Teubner,1881,,5784154,0.95,0.5882352941176471,0.8173235294117648,VALID_COVER,280,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL14015282M.jpeg,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegies,Properce,BROAD,/works/OL28818287W,"Properce, Élégies, Livre IV",E. Coutelle,/books/OL39584534M,"Properce, Élégies, Livre IV","Texte établi, Traduit et Commenté",fre | lat,9789042932418,Peeters Publishers & Booksellers,2015,,,0.95,0.3333333333333333,0.7235,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,BROAD,/works/OL31687878W,Select Elegies of Propertius,J. P. Postgate,/books/OL62262425M,Select elegies of Propertius,,lat | eng,,Macmillan,1885,,,0.95,0.3,0.6894999999999999,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL17908615W,Opera omnia,Sextus Propertius,/books/OL26484127M,Opera omnia,,lat,,Constable,1905,,8227438,0.4444444444444444,1.0,0.6605555555555557,VALID_COVER,306,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL26484127M.jpeg,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL19807088W,Elegiarum libri IV,Sextus Propertius | Arthur Palmer,/books/OL60514489M,Elegiarum libri IV,,lat,,G. Bell,1880,,,0.48,1.0,0.6294000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL45092557W,Elegiarum libri IV,"Sextus Propertius | Mauriz Schuster | Dornseiff, Franz",/books/OL61501006M,Elegiarum libri IV,,lat,,Teubner,1958,,,0.48,1.0,0.6294000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Properce,BROAD,/works/OL16492478W,Sex. Propertii Elegianum libri IV,Sextus Propertius,/books/OL25192058M,Sex. Propertii Elegianum libri IV,,lat,,in aedibus B.G. Teubneri,1880,,7026221,0.3076923076923077,1.0,0.5880769230769233,VALID_COVER,321,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-18-OL25192058M.jpeg,REJECTED_RECOVERY_CANDIDATE,
