source_key,title,subtitle,authors,publication_year,isbn,publisher,genres,review_group,decision,reason
/books/OL16920022M,La investigación lingüística desde la filosofía de la ciencia,a propósito de la lingüística chomskiana,Milagros Fernandez Perez,1986,9788471913968,Universidade de Santiago de Compostela,Philosophie | Sciences,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13364735M,La verdad bajo la tierra,"Guatemala, el genocidio silenciado",Miquel Dewever-Plana,2007,9788498010749,Blume,Histoire,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13241012M,"Canto, Danza y Libacion En Los Andes",,Monica Gudemos,2004,9788436938340,Ministerio de Cultura Direccion General de Be,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13237625M,Manual Practico de Escritura Academica II,,Montolio,2005,9788434428683,Ariel,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL22012282M,Macunaíma o herói sem nenhum caráter,,Mário de Andrade,1986,,Editora Itatiaia Limitada,Fiction,ES_FINAL_BATCH_08,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL16416360M,México 2020,retos y perspectivas,"México 2020 (1998 Mexico City, Mexico?)",1999,9789688232705,Academia Mexicana de Investigadores y Estudiantes de Posgrado,Politique | Sciences | Technologie | Économie et entreprise,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12993977M,Historia General del Arte En La Argentina - Tomo 10,,Nacional de Bellas Artes Academia,2005,9789506120054,Academia Nacional de Bellas Artes,Histoire,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13072814M,"Romulo Rozo, el indoamericano universal en el centenario de su nacimiento (Biblioteca de la Academia Boyacense de Historia)",,Napoleon Peralta Barrera,1999,9789589667804,Academia Boyacense de Historia,Biographie,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3446746M,El regreso de Martín Aquino,,Napoleón Baccino Ponce de León,2003,9789974771017,Casa Editora,Fiction,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL1996351M,Maluco,la novela de los descubridores,Napoleón Baccino Ponce de León,1990,9788432246395,Seix Barral,Fiction,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL45427415M,Nedko Solakov,paisajes románticos con elementos ausentes,Nedko Solakov,2002,,Museo Nacional Centro de Arte Reina Sofía,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL51153409M,El príncipe,,Niccolò Machiavelli,2004,9789806423367,El Nacional,Fantasy | Fiction | Histoire | Philosophie | Politique,ES_FINAL_BATCH_08,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL19410927M,Qué es ser de izquierda?,,Nicolás Lynch,2005,9789972268106,Sonimagenes,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13195181M,Polesello,,Nora Hochbaum,2006,9789870502166,Centro Cultural Recoleta,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13121130M,Abece de la Vida,,Octavio Colmenares Vargas | Colmenares Octavio,1998,9789684099135,Libros Para Todos,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL19427074M,La Malinche,poder y religión en la región del volcán,Osvaldo Romero Melgarejo,2002,9789688650707,Universidad Autónoma de Tlaxcala,Histoire | Religion | Économie et entreprise,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13312176M,Pinochet,Epitafio Para Un Tirano,Pablo Azocar,1999,9788478842025,Lectorum Pubns Inc,Biographie | Histoire | Politique,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16779588M,La nación en tiempo heterogéneo y otros estudios subalternos,,Partha Chatterjee,2007,9789972511653,CLACSO,Politique,ES_FINAL_BATCH_08,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13206008M,Instituto Di Tella,Experiencias '68,Patricia Thompson Rizzo,1999,9789879609118,Proa,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13307504M,Politica Mente,"de La Revolucion a la Globalizacion (Autores, Textos y Temas)",Patxi Lanceros,2005,9788476587386,Anthropos Research & Publications,Philosophie | Politique,ES_FINAL_BATCH_08,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13072183M,Imagenes de Ciudad,Percepcion y Cognicion En Ni~nos de Bogota,Paula Gonzalez Vergara,2004,9789588232140,Alcaldia Mayor de Bogota D.C. Instituto Distr,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL23231856M,Chile,marca registrada : historia general de las marcas comerciales y el imaginario del consumo en Chile,Pedro Alvarez Caselli,2008,9789568018559,Ocho Libros,Histoire,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13057632M,Hdgch,Historia del Dise~no Grafico En Chile,Pedro Alvarez Caselli,2004,9789562990813,Gobierno de Chile Consejo Nacional del Libro,,ES_FINAL_BATCH_09,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13232086M,El Pensamiento Politico De La Derecha Española En El Siglo XX,De La Crisis De La Restauracion Al Estado De Partidos (1898-2000) (Biblioteca Historia Pensamiento Politico),Pedro Carlos Gonzalez Cuevas,2005,9788430942237,Tecnos,Histoire | Politique,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16268654M,La última cena del ensayo,,Pedro Téllez,2005,9789803761264,"República Bolivariana de Venezuela, Ministerio de la Cultura, Consejo Nacional de la Cultura",Biographie | Fiction | Histoire | Philosophie | Politique | Théâtre | Éducation,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL8233118M,Secretos sexuales,,Penny Slinger | Nik Douglas,1999,9780892815883,Inner Traditions en Español,,ES_FINAL_BATCH_09,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12963195M,Avance de La Insignificancia,,Piera Castoriadis-Aulagnier,1997,9789502306353,Eudeba,Philosophie | Politique | Sciences sociales,ES_FINAL_BATCH_09,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL10168524M,Tratamiento Digital De Imagenes/ Digital Image Processing,,R. Wood | Rafael C. Gonzalez,1996,9780201625769,Addison Wesley Longman,Technologie,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL6507361M,O quinze,romance.,Rachel de Queiroz,1942,,Companhia editora nacional,,ES_FINAL_BATCH_09,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL13222707M,Diseno Audiovisual,,Rafael Rafols,2004,9788425215384,Editorial Gustavo Gili,Arts,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13237323M,Ramon Casas - Impresionistas y Su Epoca -,,Ramon Casas,1997,9788434308169,Ediciones Poligrafa S.A.,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13192436M,Introduccion a La Constitucion Espanola,(Texto Y Comentarios) (El Libro De Bolsillo),Ramon Tamames | Laura Tamames,2005,9788420656250,Alianza Editorial,Politique,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12991017M,Huellas del Ojo,,Raul Santana,2005,9789505330072,Asunto Impreso,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12999986M,El Arte Objeto,Interrogantes Ante La Sociedad Cultural del Tercer Milenio (Libro Argentino),Raul Vera Ocampo,2004,9789508435460,Vinciguerra,Histoire,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL17094032M,Ciencia y sátira,,René Raúl Drucker-Colín,2005,9789707015661,"UNAM, Dirección General de Publicaciones y Fomento Editoral",Histoire | Sciences,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13197692M,Raices de Un Nuevo Milenio,,Ricardo Crivelli,2005,9789872046910,Ricardo A. Crivelli,Arts,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13197545M,Mapuches del Neuquen,,Ricardo Paz,2002,9789872010317,Luz Editora,Histoire,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16771398M,La Mujer en la literatura hispánica de la Edad Media y el Siglo de Oro,,Rina Walthaus,1993,9789051834468,Rodopi,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL142508M,La innovación y las políticas en ciencia y tecnología para el Uruguay,,Rodrigo Arocena,1998,9789974321939,CIESU,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13222930M,Barcelona 1000 Graffitis + DVD,,Rosa Puig Torres,2005,9788425220227,Editorial Gustavo Gili,Histoire,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13206982M,La tiranía del automóvil,Los costos humanos del desarrollo tecnológico,Roxana Kreimer,2006,9789879893920,Anarres,Sciences sociales,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12804356M,Del Dominio Publico: Itinerarios De La Carta Privada.,Teoria Literaria 20),Roxana PagÉS-rangel,1997,9789042000520,Rodopi Bv Editions,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL22995670M,Agosto,,Rubem Fonseca,1993,9789684932524,"Aguilar, León y Cal Editores",Fiction | Politique,ES_FINAL_BATCH_09,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12955868M,"Libreria, La",,Ruben Loza Aguerrebere,2001,9789500719315,Sudamericana,Fiction,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956402M,"Vernet, Caballero De Las Islas (Novela Historica)",,S Siderer De Plager,2005,9789500726993,Sudamericana,Fiction,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16919984M,Textos escolares e interculturalidad en Ecuador,,Sebastián Granda Merchán,2003,9789978190647,"Universidad Andina Simón Bolívar, Sede Ecuador",Sciences sociales,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13151879M,Retablos,"Su Restauracion, Estudio y Conservacion (Estudios de Arte y Estetica)",Seminario de Estudio del Patrimonio Art,2003,9789703209811,Universidad Nacional Autonoma de Mexico Tigac,,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL36294015M,Siete Margarets,,Sheri S. Tepper,2011,9788466637824,Ediciones B,Fiction | Science-fiction,ES_FINAL_BATCH_09,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13197892M,Arte Para Todos,La Difusion del Grabado Como Estrategia Para La Popularizacion del Arte,Silvia Dolinko,2003,9789872074555,Fundacion Espigas,Histoire,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL1231535M,Enseñar ciencias sociales,,Silvia Finocchio,1993,9789501630572,Editorial Troquel,Sciences sociales,ES_FINAL_BATCH_09,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12954517M,Para Una Intelectualidad Sin Episteme,,Silvia Kurlat Ares,2006,9789500516518,Corregidor,,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12954463M,Stella Manhattan (Vereda Brasil),,Silviano Santiago,2004,9789500515696,Corregidor,,ES_FINAL_BATCH_10,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13197444M,Quisiera Ser Como Tu/ I Want to Be Like You,,Stefan Gemmel,2006,9789871296033,Unaluna,,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12800401M,"Juan de la Cruz, Espiritu de Llama",,Steggink O.,1991,9789024224548,Peeters,Histoire,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3888166M,Viudas,(novela),Stephen Kessler | Ariel Dorfman,1981,9789682310645,Siglo XXI Editores,Fiction,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3659105M,Tunga,"11/11 al 12/12 de 1999, Centro Cultural Recoleta.",Tunga.,1999,,El Centro,,ES_FINAL_BATCH_10,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL12654246M,Le théatre en Espagne,Perméabilité du genre et traduction,Université de Pau,1998,9782911852084,Covedi,Histoire,ES_FINAL_BATCH_10,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL13222016M,Don Quijote de La Mancha - Gredos - 3 Tomos,,Vicente Gaos | Miguel de Cervantes Saavedra,2000,9788424910839,Gredos,,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956354M,El Derrocado,,Victor Ego,2005,9789500726429,Sudamericana,Fiction,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12957138M,Libranos del mal,,Victor Sueiro,2000,9789500824491,Editorial Atlantida,Fiction,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16319892M,"Las familias poderosas del cabildo de Culiacán, 1872-1910",,Víctor Hugo Aguilar Gaxiola,2004,9789706601056,Universidad Autónoma de Sinaloa,Histoire | Politique,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL4343317M,"Estado, burocracia y sociedad civil","discusión crítica, desarrollos y alternativas a la teoría política de Karl Marx.",Víctor Pérez Díaz,1978,9788420412030,Ediciones Alfaguara,Politique,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13069679M,Happy Feet - Gran Coleccion,,Warner Bros,2006,9789580497448,Grupo Editorial Norma,,ES_FINAL_BATCH_10,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13117049M,Expresion Plastica,,Zully Tocaven,2002,9789681840518,Editorial Limusa S.A. De C.V.,Arts,ES_FINAL_BATCH_10,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL58286432M,Nosotros,,Евгений Иванович Замятин,2010,9789872416133,Miluno Editorial,Biographie | Fiction | Politique | Science-fiction,ES_FINAL_BATCH_10,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13156273M,Los Funerales De Dios/ the Funerals of God (El Ojo Infalible),,A. N. Nilson,2006,9789707770188,Oceano De Mexico,Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13002564M,Coleccion Fotografica del Museo Nacional de Bellas Artes,,Amigos del Museo Nacional de Asociacion,2005,9789509536319,La Azotea Editorial Fotografica,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13071232M,La tortuga sabia y el mono entrometido/ The Wise Turtle and the Fresh Monkey,,Ana Maria Machado,2007,9789584502469,Norma S a Editorial,Fiction,FIRST_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13283887M,En Vez De Ver La Tele/ Instead of Watching TV (Familia),,Anna Huete,2005,9788475563862,Grupo Oceano,Sciences,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13188949M,El Guante / The Glove,,Antonio Larreta,2002,9788408042495,Planeta,Fiction,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL2739510M,The last song of Manuel Sendero,,Ariel Dorfman,1987,9780670802142,Viking,,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL385689M,The nanny and the iceberg,,Ariel Dorfman,1999,9780374218980,"Farrar, Straus, Giroux",Fiction,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL13118327M,Las Guerras Que Vienen/the Wars to Come,Riesgos para Las Democracias Ante Nuevos Conflictos Mundiales,Baltasar Garzón | Ana Maria Salazar,2003,9789681913069,Alfaguara,Politique,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13073066M,Fin De Milenio : Nuevos Artistas Cubanos / End Of The Millenium : New Cuban Artists,New Cuban Artists,Carina Pino-Santos,2001,9789591006196,Editorial Letras Cubanas,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956360M,Descubriendo los colores/ Discovering the Colors,A traves del arte/ Through Art (Descubriendo/ Discovering),Carolina Micha,2007,9789500726498,Sudamericana,Arts | Jeunesse,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16235928M,La etnoeducación en la construcción de sentidos sociales,"2. Congreso Nacional Universitario de Etnoeducación, Popayán, junio de 2000 : memorias.","Congreso Nacional Universitario de Etnoeducación (2nd 2000 Popayán, Colombia)",2003,9789586110891,Instituto Caro y Cuervo,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956374M,La Furia De Buenos Aires / The Fury of Buenos Aires,,Daniel Larriqueta,2005,9789500726634,Sudamericana,Fiction | Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13203487M,Moluscos Magallánicos. Guía de moluscos de Patagonia y Sur de Chile,,Daniel Oscar Forcelli | Daniel Forcelli,2000,9789879132012,Zagier & Urruty Pubns,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL17175998M,Diversidad cultural e interculturalidad,,"Encuentros sobre ""Diversidad Cultural e Interculturalidad"" (2001 Universidad Nacional de General Sarmiento)",2006,9789875740808,Universidad Nacional de General Sarmiento,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13002128M,XII Jornadas de Historia del Pensamiento Cientifico Argentino: Actas: La Mujer Cientifica,22-243 [Sic] de Octubre 2004,Fundaci on Para El Estudio del Pensamien,2005,9789509262263,Ediciones FEPAI,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL42313460M,Camino Al Muelle de Wigan,The Road to Wigan Pier,George Orwell,2021,9798593145031,Independently Published,Fiction | Économie et entreprise,FIRST_PASS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13151918M,El Dinosaurio Sigue Alli/the Dinosaur Still There,Arte Y Politica En Monterroso,Gloria Estela Gonzalez Zenteno,,9789703213580,,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12831057M,Norden Und Danemark ALS Bilder Nationaler Selbstdarstellung Im Danischen Landschaftsgarten (Imaginatio Borealis. Bilder Des Nordens),,Henrike Weyh,2006,9783631548202,Peter Lang Publishing,Histoire,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL17978416M,Henry Moore,,Herbert Edward Read | J. Hedgecoe | David Sylvester | Alan Bowness | Henry Moore | Ann Garrould,2006,9788476649060,"Fundació ""La Caixa""",Arts | Biographie,FIRST_PASS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13191821M,Homo ludens (COLECCION HISTORIA) (Historias / History),,Johan Huizinga,2007,9788420635392,Alianza,Philosophie | Politique,FIRST_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13311455M,La ciudad situada / The Situated City (Libros Del Tiempo / Books of Time),,Johnny Lorenz | Clarice Lispector,2006,9788478449910,Siruela,Fiction,FIRST_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL17022863M,"Poder, resistencia y conflictos en las provincias vascas",siglos XV-XVIII,"Jornadas de Investigación Histórica sobre Poder y Conflicto en el País Vasco, Siglos XV-XVIII (1st 2000 Antigua Universidad de Oñati)",2001,9788483733424,"Universidad del País Vasco, Servicio Editorial",Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12999256M,The Platonismo Marxismo y Comunicacion Social,,Jose Gabriel Vazeilles,2002,9789507863134,Editorial Biblos,Philosophie | Sciences sociales,FIRST_PASS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13200851M,Como hablar en radio y television/ How to speak on radio and television,Entrenamiento para medios/ Media entertainment,Lidia Argibay | Celia Pagan,2004,9789875503007,Longseller,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13358630M,El Fundamentalismo Islamico/ The Islamic Fundamentalism (Cronica Del Siglo XX / XX Century Chronicles),,Marcelo Borrelli | Mercedes Saborido,2006,9788496410480,LECTORUM PUBLICATIONS^INC,Histoire | Économie et entreprise,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13231762M,Curso De Ciencia De La Administracion/ Science Course of Administration,,Mariano Baena Del Alcazar,2004,9788430934959,Tecnos,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13195712M,Nombres Del Pensamiento Social / Names of the Social Thinking (Coleccion Polemos),,Marta Perez Fernandez,2005,9789871074181,Ediciones del Signo,Sciences sociales,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16724444M,Élites intelectuales en el sur de Colombia,"Pasto, 1904-1930 : una generación decisiva",María Teresa Álvarez Hoyos,2007,9789589479759,RUDECOLOMBIA,Biographie | Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13362297M,Corrupcion / Corruption,Las Cloacas Del Poder / The Dumps of Power,Miguel Pedrero,2004,9788497630993,Nowtilus,Politique,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12652009M,Les Bâtisseurs de lumière,Architectures mexicaines contemporaines,Miquel Adrià,2003,9782909283753,Norma,Histoire,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL26501381M,Manual de Ciencia Política,,Miquel Caminal Badía,2005,9788430933631,Tecnos,Politique,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13120175M,Historias del bello sexo/ Stories of the Beautiful Sex,La introducion del romanticismo en Mexico/ The Introducion of Romance in Mexico,Monserat Galt,2002,9789683696441,"Universidad Nacional Autónoma de México, Instituto de Investigaciones Estéticas",Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13241009M,Seres Hibridos: Apropiacion de Motivos Miticos Mediterraneos,"Actas del Seminario-Exposicion, Casa de Velazquez-Museo Arqueologico Nac",Museo Arqueol Ogico Nacional,2003,9788436936865,Casa de Velazquez,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13070849M,Salon Arturo y Rebeca Rabinovich,"Historia, 1981-2003",Museo de Arte Moderno de Medell in,2003,9789583347634,Museo de Arte Moderno de Medellin,Arts | Biographie | Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13152123M,Museo Nacional Del Virreinato/national Museum Of The Virreinato,"Teotzotlan, La Vida y La Obra En La Nueva Espana",Museo Nacional del Virreinato,2004,9789703503711,Asociacion de Amigos Museo Nacional del Virre,Arts | Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956196M,La Hermana/ the Sister,,P. Yanielli Kaufmann,2003,9789500724142,Sudamericana,Fiction,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL20966231M,The fallacy of social science research,a critical examination and new qualitative model.,Pablo González Casanova,1981,9780080275499,Pergamon,Sciences sociales,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL13362313M,Las Claves de Angeles y Demonios (The Keys to Angels and Demons) (Historia Incognita),,Philippe Darwin,2005,9788497632171,Nowtilus,Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13117715M,Historia regional de Yucatan / Regional History of Yucatan (Perfil Socioeconomico / Socioeconomico Profile),,Ramirez | Luis Alfonso Conalep | Luis A. Ramírez Carrillo,2000,9789681860325,Editorial Limusa S.A. De C.V.,Histoire | Économie et entreprise,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL7883701M,"Toynbee Convector, the",,Ray Bradbury,1998,9780586205785,HarperCollins Publishers,,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL17793423M,Histoire des musulmans d'Espagne,"jusqu'à la conquête de l'Andalousie par les Almoravides, 711-1110.",Reinhart Dozy,1861,,E. J. Brill,Histoire,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL12956400M,"AMIA, La Verdad Imposible/ AMIA, the Impossible Truth",Porque el atentado mas grande de la historia argentina quedo impune,Roberto Caballero,2005,9789500726962,Sudamericana,Fiction | Histoire,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
