source_key,work_key,cover_id,cover_file,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,cover_image_url,cover_width,cover_height,cover_bytes
/books/OL6276469M,/works/OL1063588W,12721865,ol-cover-12721865.jpg,Les misérables,,FR,,1931,The Modern library,,"In this story of the trials of the peasant Jean Valjean--a man unjustly imprisoned, baffled by destiny, and hounded by his nemesis, the magnificently realized, ambiguously malevolent police detective Javert--Hugo achieves the sort of rare imaginative resonance that allows a work of art to transcend its genre.",,345,500,75243
/books/OL8841647M,/works/OL1063589W,971177,ol-cover-971177.jpg,Les Miserables 1,,FR,9782080701251,1997,Editions Flammarion,,,,291,475,26761
/books/OL12623002M,/works/OL10000103W,3140298,ol-cover-3140298.jpg,Les illusions de mongou,,FR,9782842800680,2002,Sepia,,,/covers/catalogue/ol-cover-3140298.jpg,312,500,21727
/books/OL12623837M,/works/OL10000500W,11691515,ol-cover-11691515.jpg,Où vas-tu Irlande ?,,FR,9782843460418,1998,Breizh,,,/covers/catalogue/ol-cover-11691515.jpg,343,500,33801
/books/OL12624158M,/works/OL10000655W,3141223,ol-cover-3141223.jpg,Gaston Fébus par Alexandre Dumas,,FR,9782843942389,2000,Main courante,,,/covers/catalogue/ol-cover-3141223.jpg,337,475,27127
/books/OL12624551M,/works/OL10000808W,3141581,ol-cover-3141581.jpg,Les voisins font un cirque le dimanche,,FR,9782844202222,2003,Thierry Magnier,,,/covers/catalogue/ol-cover-3141581.jpg,470,475,54542
/books/OL12625608M,/works/OL10001200W,3142551,ol-cover-3142551.jpg,Bestiaire du roman contemporain d'expression française,,FR,9782845161900,2002,Presses Universitaires Blaise Pascal Clermont-Fer,,,/covers/catalogue/ol-cover-3142551.jpg,339,475,20110
/books/OL12625613M,/works/OL10001204W,3142556,ol-cover-3142556.jpg,Contes magiques de Haute Kabylie,,FR,9782845210011,2000,Autres Temps,,,/covers/catalogue/ol-cover-3142556.jpg,279,475,24714
/books/OL12625743M,/works/OL10001256W,3142681,ol-cover-3142681.jpg,Cheval de nuit,,FR,9782845264441,2003,Publications de l'Ecole Moderne Française - PEMF,,,/covers/catalogue/ol-cover-3142681.jpg,500,496,58913
/books/OL12625816M,/works/OL10001286W,13281846,ol-cover-13281846.jpg,En attendant Goudou,,FR,9782845470033,1999,H & O,,,/covers/catalogue/ol-cover-13281846.jpg,333,500,35817
/books/OL12625842M,/works/OL10001289W,3142758,ol-cover-3142758.jpg,Fièvre afteuse,,FR,9782845470330,2001,H&O éditions,,,/covers/catalogue/ol-cover-3142758.jpg,338,475,42776
/books/OL12625844M,/works/OL10001307W,3142760,ol-cover-3142760.jpg,Bons Baisers de Bravachie,,FR,9782845470354,2001,H&O éditions,,,/covers/catalogue/ol-cover-3142760.jpg,337,475,36851
/books/OL12625861M,/works/OL10001312W,3142772,ol-cover-3142772.jpg,Charme et splendeur des plantes d'intérieur,,FR,9782845470545,2003,H&O Editions,,,/covers/catalogue/ol-cover-3142772.jpg,323,475,38548
/books/OL12627617M,/works/OL10001949W,3144321,ol-cover-3144321.jpg,Le royaume de soissons,,FR,9782848250090,2002,France Europe,,,/covers/catalogue/ol-cover-3144321.jpg,321,475,33088
/books/OL12631898M,/works/OL10003724W,3147491,ol-cover-3147491.jpg,No woman no cry,,FR,9782858026951,1990,L'Harmattan,,,/covers/catalogue/ol-cover-3147491.jpg,287,475,23057
/books/OL12632121M,/works/OL10003800W,3147686,ol-cover-3147686.jpg,Le récit de voyage en Angleterre au XVIIIe siècle,De l'inventaire à l'invention,FR,9782858164554,1999,Presses Universitaires du Mirail Toulouse (PUM),,,/covers/catalogue/ol-cover-3147686.jpg,318,475,23282
/books/OL22927763M,/works/OL10004190W,13188456,ol-cover-13188456.jpg,Elle,roman,FR,9782859400996,1988,Phébus,,,,332,475,24297
/books/OL12634550M,/works/OL10004757W,3149819,ol-cover-3149819.jpg,La Petite Peule,,FR,9782863743225,2000,Mazarine,,,/covers/catalogue/ol-cover-3149819.jpg,293,475,21155
/books/OL12635101M,/works/OL10004927W,3150258,ol-cover-3150258.jpg,La littérature ivoirienne,,FR,9782865378418,2000,Karthala,,,/covers/catalogue/ol-cover-3150258.jpg,298,475,24788
/books/OL12636118M,/works/OL10005381W,3151157,ol-cover-3151157.jpg,Trent Six Chats De Marie Tatin,,FR,9782867268977,1993,Aims Intl Books Corp,,,/covers/catalogue/ol-cover-3151157.jpg,475,418,43838
/books/OL12636928M,/works/OL10005741W,3151849,ol-cover-3151849.jpg,Frissons-fictions,Romans et nouvelles en Espagne (1894-1936),FR,9782868473103,1998,Presses Universitaires de Rennes 2 (PUR),,,/covers/catalogue/ol-cover-3151849.jpg,353,475,32966
/books/OL12637090M,/works/OL10005889W,3151980,ol-cover-3151980.jpg,Metatextualite et metafiction,,FR,9782868477651,2003,Presses Universitaires de Rennes 2 (PUR),,,/covers/catalogue/ol-cover-3151980.jpg,351,475,40984
/books/OL22222146M,/works/OL10005984W,11628593,ol-cover-11628593.jpg,Et si c'était vrai,roman,FR,9782221090817,2000,R. Laffont,,,,309,500,26623
/books/OL22505075M,/works/OL10005987W,11688920,ol-cover-11688920.jpg,Où es-tu ?,roman,FR,9782221093740,2001,Laffont,,"Il avait rêvé d'un amour idéal, elle l'aimait ... tout simplement.",,299,500,17919
/books/OL12508740M,/works/OL1000613W,409358,ol-cover-409358.jpg,La Vampire,,FR,9782265065635,1999,Fleuve noir,,"i love this book killing ,vampires, and romance. this book is a little better than the first one . the whole mystery of how more vampires were being created cept me in suspense. if you thougth the firs last vampire was then your in for a surprise. come on correct me if im wrong then tell me . but if u loved it ... gmail austinredden897 @gmail.com facebook Austin redden x box no mercy2124 come on if u liked this book as much as me then send me a freind request if not then go read the book a second time.",/covers/catalogue/ol-cover-409358.jpg,287,475,33154
/books/OL12508736M,/works/OL1000669W,406336,ol-cover-406336.jpg,La soif du mal,,FR,9782265065475,1999,Fleuve noir,,,/covers/catalogue/ol-cover-406336.jpg,283,475,37874
/books/OL12648201M,/works/OL10006825W,3158663,ol-cover-3158663.jpg,Drôle de cauchemar,,FR,9782895121336,2000,Dominique et Compagnie,,,/covers/catalogue/ol-cover-3158663.jpg,366,475,44360
/books/OL32806024M,/works/OL1000690W,5082301,ol-cover-5082301.jpg,"Spooksville, tome 2. Le fantôme de l'océan",,FR,9782266073479,1997,n/a,,"Cindy is playing by the ocean with her younger brother, Neil, when a ghost appears out of nowhere and grabs the little boy and carries him away. Cindy tries to tell people what happened, but everyone assumes that Neil drowned. Cindy is left heartbroken, with no one to help her find her brother. Until Sally reads about what happened. Sally believes in ghosts—and she knows there are plenty of them to be found in Spooksville. With Adam and Watch, Sally goes to Cindy and promises to help get her brother back. But what none of them knows is that this ghost is a very nasty one—and she’d rather turn them all into ghosts than return Neil.",,128,192,9540
/books/OL12508738M,/works/OL1000705W,409356,ol-cover-409356.jpg,La Vampire - La promesse,,FR,9782265065499,1999,Fleuve noir,,"As the story begins, Alisa arrives at the office of a man named Michael who lied to her, invited her. He identifies himself as a private investigator. She tries to find out about a guy named Slim, but her best shot is Michael's computer. Alisa then enters high school as a student named Lara Adams and befriends Ray. She also befriends another young man named Seymour Dorsten. She uses Ray to get information from his father's computer. She lets herself be trapped by the unknown client's men. Unfortunately, it isn't easy to escape. After learning what she can, she kills Slim and some of his crew (the rest escape in a shootout with the police). A flashback narrates Alisa's life and explains who Yaksha is. In 3000 B.C. Sita was born in India. When she was seven years old, a disease struck her village, and most of the villagers died, including her closest friend who was pregnant with a child. A traveling priest from a different religion convinced the elders that he could drive away the disease by performing a ritual; it involved invoking a demon into the recently deceased corpse of Sita's friend. During the ceremony, the priest called forth a yakshini (demon) which killed the priest. Only a handful of the male villagers saw the demon kill the man and then supposedly vanish. But Sita, hiding in the bushes, understood that the demon had actually entered the corpse of the child, still inside his mother. Before vanishing, the demon seemed to stare straight at Sita though she is hidden behind a rock. When her father rushed to save the child from its mother's womb, Sita ran forth and stated that it is not the child that is moving, but the demon possessing the child's corpse. Her father decided to let her choose to let the child to live or die but she was afraid and confused. He said the only way to find out if it were evil or not was if they let it live. The father saved the child and Sita decided to name the child ""Yaksha"", meaning ""begot from a Yakshini."" Yaksha grew to be a beautiful man in a short period of time, who'd always had an eye for Sita. By this time, she was grown up as well, and married to Rama, her husband, and even had a daughter named Lalita. It was about that time the men that had witnessed the long-ago ritual vanished, one after another, including Sita's father. One night, after her father disappeared, Sita was awoken by a strange noise, and upon leaving her home, was attacked and dragged away by Yaksha. He explained what he was, though the word for vampire did not exist then. Some of the men were with him, transformed as he was (though being the first, he was forever more powerful than any of them, including Sita). He convinced her to join him, threatening to kill her sleeping husband and child if she did not. It did not take long for the civilized world to realize what they were up against, and they begged Krishna, the 6th incarnation of the deity, to intervene. His men slaughtered most of the fleeing vampires, but Yaksha and Sita survived. Krishna and Yaksha fought, and in the end Sita was given Krishna's grace under the condition that she never create another vampire. Yaksha was pardoned as well, but the pact Krishna spoke to him was unheard by Sita. Yaksha spent nearly the next 5,000 years slowly hunting down the remaining vampires and destroying them before apparently being chased and murdered by a mob during the Middle Ages. Sita lived through the ages, in Egypt first, and gradually on and toward America, until the present day setting (1990s). Both Sita and Ray, on the run from Yaksha, figure out a way to survive the coming confrontation. Sita, sure that Yaksha is ready to die with her, sets up a trick. Bombs are put in the sitting room, with the button on Yaksha's chair (so he can kill himself, tired of his long life, and ensure that Sita goes with him). Unknown to him, Sita's and Ray's chairs sit on top of a thick steel plate beneath which are a separate set of bombs intended to send them flying high narrowly before the big explosion. Before she can set her plan in motion, Yaksha asks her what Krishna whispered in her ear thousands of years before and realizes the whole time that she was protected; Krishna had told Sita ""Wherever there is love, there is my grace"". Her love for Ray is what allowed her to break her vow and yet still keep Krishna's grace. When she originally became a vampire, she did so for love of her family, and therefore from the beginning she had always had Krishna's grace. Yaksha thus decides that she was not intended to be killed to fulfill Krishna's injunction to him, and lets them go while he waits his end. Sita manages to shove Ray afar before the explosion but she was close enough to be pierced by a stake right through her heart from behind. With Sita in Ray's hands contemplating Krishna's grace, the book ends in suspense as to whether or not she survives.",/covers/catalogue/ol-cover-409356.jpg,290,475,37048
/books/OL12514769M,/works/OL1000792W,4990402,ol-cover-4990402.jpg,Les Témoins,,FR,9782290302651,2000,J'ai lu,,"FBI agent David Conner is investigating the Listeners, a channeling group that seems to have access to highly classified information regarding government technology. Conner is astonished to discover that the group's psychic power is real, and that he has fallen in love with one of the beautiful twins who are the power's focus. But the Listeners have tapped into an ancient, evil force that intends to remake first Conner and his friends, then all of mankind, in its own horrifying image.",/covers/catalogue/ol-cover-4990402.jpg,128,212,5841
/books/OL32608549M,/works/OL1000797W,6995608,ol-cover-6995608.jpg,Diaboliquement vôtre,,FR,9782290045213,1997,Editions J'ai Lu,,"School was almost over. A secretive club on campus had organized a scavenger hunt for the entire senior class. In small groups, and with the help of cleverly planted clues, the kids are led throughout the city, and then deep into the nighttime desert. The sponsoring club has promised a wonderful prize for the first group to reach the goal of the hunt. But for Carl Timmons, a troubled young man who has recently lost his best friend, the hunt will become a nightmare. Led astray by his love for a strangely beautiful girl, he will wander far from the others, and back into a haunted past, where the line between the living and the dead is blurred and broken.",,301,500,40990
/books/OL12514432M,/works/OL1000806W,4982527,ol-cover-4982527.jpg,L'ombre froide,,FR,9782290048634,1998,J'ai lu,,"Existing only to destroy humankind, a demonic force, disguised as a beautiful woman, ravages the lives of several people, including former street gang member Jerry Washington and journalist Peter James.",/covers/catalogue/ol-cover-4982527.jpg,128,209,7485
/books/OL12514713M,/works/OL1000810W,201927,ol-cover-201927.jpg,Ultime voyage,,FR,9782290300565,2000,J'ai lu,,"A Dark And Stormy Night. Teresa Chafey is running away from home. Driving north along the California coast, she picks up two mysterious hitchhikers: Poppy Corn and Freedom Jack. Together the three of them tell stories: Teresa of her devastating relationship with her boyfriend, Poppy of a sad young woman she once knew, and Freedom of a talented young man with a violent temper. Yet as they talk, a darker story unfolds around them. A story of life and death, of redemption and damnation. It will be the longest night of Teresa's life. Maybe the last night of her life.",/covers/catalogue/ol-cover-201927.jpg,292,475,22027
/books/OL32084564M,/works/OL1000812W,383790,ol-cover-383790.jpg,Cette nuit-la,,FR,9782762532098,1990,Heritage,,"When a ski weekend reunites a group of teenage girls eight years after a fire at a slumber party disfigured one of them and killed her sister, new fire-related accidents suggest that one of them may have been responsible.",,295,475,24367
/books/OL12514948M,/works/OL1000814W,2403282,ol-cover-2403282.jpg,Week-end fatal,,FR,9782290307342,2000,J'ai lu,,A brief vacation trip to a beautiful oceanside mansion in Mexico is turned into a nightmare by a mysterious plot for revenge. --Goodreads,/covers/catalogue/ol-cover-2403282.jpg,308,475,15774
/books/OL12514712M,/works/OL1000819W,408207,ol-cover-408207.jpg,Monstres,,FR,9782290300558,2000,J'ai lu,,"She said she killed them because they were monsters. Mary Blanc walked into the party with a loaded shotgun. In the blink of an eye she blew two people away. She wanted to kill more, but was stopped by her best friend, Angela Warner, and the police. The next day, when Angela visits Mary at the jail, she asks why she did it. Mary responds, ""Because they were no longer human."" Angela thinks she's crazy. At first. Until she probes deeper into Mary's claims and discovers a horror so unimaginable that she thinks she is going crazy. She even gets to the point where she wonders if she should have let Mary keep on killing. While there was still time to stop the thing from spreading. The very old thing. The hungry thing.",/covers/catalogue/ol-cover-408207.jpg,301,500,33192
/books/OL12644001M,/works/OL10008223W,3157257,ol-cover-3157257.jpg,Fiancée d'hiver poche,,FR,9782882411211,2002,Bernard Campiche,,,/covers/catalogue/ol-cover-3157257.jpg,282,475,35189
/books/OL12514720M,/works/OL1000826W,201808,ol-cover-201808.jpg,Prémonitions,,FR,9782290301074,2000,J'ai lu,,"From Publishers Weekly In this hokey, meandering novel, Julia is a girl gifted with a healing touch and the power to glimpse the future. When she sees a vision of her best friend's boyfriend, Jim, shot and bleeding to death, she does her best to keep him out of danger. But then another friend is shot while witnessing a gas station holdup, and Julia and Jim set out to wreak revenge on the gunman. Meanwhile, Julia's best friend discovers that the gunman just happens to be the deranged former boyfriend of Kary, the recently deceased half-sister Julia never knew. Julia's mother--also a healer--had died in an attempt to save Kary's life. In another part of town, a carload of good witches is hot on Julia's trail, determined to keep her from abusing her powers. Typically, Pike's writing is peppy enough to animate his most tangled plots; here, however, his style becomes choppy and unconvincing--unable to sustain the coincidence-riddled story. In addition, the text is littered with sexist one-liners which, along with a humorless running ""joke,"" are as irritating as they are offensive. Ages 13-up. Copyright 1990 Reed Business Information, Inc.",/covers/catalogue/ol-cover-201808.jpg,299,475,21412
/books/OL12644179M,/works/OL10008277W,5532656,ol-cover-5532656.jpg,"Anne de Chypre, duchesse de Savoie, 1418-1462",,FR,9782882951182,2000,Cabedita,,,/covers/catalogue/ol-cover-5532656.jpg,128,197,1050
/books/OL12646053M,/works/OL10009335W,5494037,ol-cover-5494037.jpg,Le Journal Intime D'Ani Croche,,FR,9782890210622,2002,La Courte Echelle,,,/covers/catalogue/ol-cover-5494037.jpg,128,224,6861
/books/OL12646093M,/works/OL10009339W,11669298,ol-cover-11669298.jpg,Le Secret De Awa,,FR,9782890211254,1996,Firefly Books Ltd (J),,,/covers/catalogue/ol-cover-11669298.jpg,291,500,51406
/books/OL12646126M,/works/OL10009342W,5204755,ol-cover-5204755.jpg,Des Pianos Qui S'Envolent,,FR,9782890211735,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-5204755.jpg,128,227,6442
/books/OL12646271M,/works/OL10009347W,5724491,ol-cover-5724491.jpg,Les Mots Font LA Greve,,FR,9782890213708,1999,La Courte Echelle,,,/covers/catalogue/ol-cover-5724491.jpg,333,500,27591
/books/OL12646122M,/works/OL10009351W,9452598,ol-cover-9452598.jpg,UN Mal Etrange,,FR,9782890211674,2002,La Courte Echelle,,,/covers/catalogue/ol-cover-9452598.jpg,307,500,59287
/books/OL12646130M,/works/OL10009352W,5204768,ol-cover-5204768.jpg,"Tricot, Piano Et Jeu Video",,FR,9782890211810,2002,La Courte Echelle,,,/covers/catalogue/ol-cover-5204768.jpg,128,225,9521
/books/OL12646200M,/works/OL10009355W,5204870,ol-cover-5204870.jpg,LA Foire Aux Fauves,,FR,9782890212817,1997,La Courte Echelle,,,/covers/catalogue/ol-cover-5204870.jpg,128,219,6462
/books/OL12646263M,/works/OL10009359W,5204450,ol-cover-5204450.jpg,Les Risques Du Voyage,,FR,9782890213548,1999,La Courte Echelle,,,/covers/catalogue/ol-cover-5204450.jpg,128,223,9197
/books/OL12646159M,/works/OL10009367W,3157830,ol-cover-3157830.jpg,LA Memoire Ensanglantee,,FR,9782890212176,1994,La Courte Echelle,,,/covers/catalogue/ol-cover-3157830.jpg,284,475,31451
/books/OL12646208M,/works/OL10009368W,5204717,ol-cover-5204717.jpg,L'Appel Des Loups,,FR,9782890212909,2002,La Courte Echelle,,,/covers/catalogue/ol-cover-5204717.jpg,128,225,7909
/books/OL12646259M,/works/OL10009370W,10379610,ol-cover-10379610.jpg,Le Temps S'Enfuit,,FR,9782890213500,2000,La Courte Echelle,,,/covers/catalogue/ol-cover-10379610.jpg,284,500,38613
/books/OL12646187M,/works/OL10009387W,5204811,ol-cover-5204811.jpg,Les Deux Nazaire,,FR,9782890212619,1996,La Courte Echelle,,,/covers/catalogue/ol-cover-5204811.jpg,128,224,9318
/books/OL12646217M,/works/OL10009389W,3157833,ol-cover-3157833.jpg,"L'Ourson Qui Voulait Une Juliette (Il Etait Une Fois, 6)",,FR,9782890213029,1997,La Courte Echelle,,,/covers/catalogue/ol-cover-3157833.jpg,466,475,49300
/books/OL22177318M,/works/OL10009395W,4873799,ol-cover-4873799.jpg,Un dragon dans les pattes,,FR,9782890212961,1991,Les editions de la courte echelle,,,,128,224,8587
/books/OL22177315M,/works/OL10009396W,8273240,ol-cover-8273240.jpg,Une sorcière dans la soupe,,FR,9782890211292,1991,Les editions de la courte echelle,,,,284,500,18873
/books/OL12646163M,/works/OL10009400W,3157831,ol-cover-3157831.jpg,Les Grenouilles,,FR,9782890212275,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-3157831.jpg,473,475,41454
/books/OL12646231M,/works/OL10009402W,11729562,ol-cover-11729562.jpg,"Tiens-Toi Bien, Mathieu",,FR,9782890213166,1998,La Courte Echelle,,,/covers/catalogue/ol-cover-11729562.jpg,499,500,70684
/books/OL12646436M,/works/OL10009406W,5204581,ol-cover-5204581.jpg,LA Promesse Des Iles,,FR,9782890216303,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-5204581.jpg,128,225,6376
/books/OL12646278M,/works/OL10009407W,5204541,ol-cover-5204541.jpg,Les Fantomes D'Elia,,FR,9782890213784,1999,La Courte Echelle,,,/covers/catalogue/ol-cover-5204541.jpg,128,226,8848
/books/OL12646242M,/works/OL10009411W,5204385,ol-cover-5204385.jpg,Solitaire a L'Infini,,FR,9782890213296,1998,La Courte Echelle,,,/covers/catalogue/ol-cover-5204385.jpg,128,219,6916
/books/OL12646430M,/works/OL10009415W,5204497,ol-cover-5204497.jpg,Une Ombre Au Tableau,,FR,9782890216167,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-5204497.jpg,128,199,7374
/books/OL12646301M,/works/OL10009416W,3157849,ol-cover-3157849.jpg,Une Voix D'or a New York,,FR,9782890214156,2000,La Courte Echelle,,,/covers/catalogue/ol-cover-3157849.jpg,292,475,35724
/books/OL12646254M,/works/OL10009417W,5204699,ol-cover-5204699.jpg,Le Livre De LA Nuit,,FR,9782890213449,1998,La Courte Echelle,,,/covers/catalogue/ol-cover-5204699.jpg,128,222,7249
/books/OL12646258M,/works/OL10009418W,10642175,ol-cover-10642175.jpg,Le Plus Beau Prenom Du Monde,,FR,9782890213487,2002,La Courte Echelle,,,/covers/catalogue/ol-cover-10642175.jpg,288,500,54991
/books/OL12646275M,/works/OL10009419W,5204787,ol-cover-5204787.jpg,Adrien N'Est Pas UN Chameau,,FR,9782890213753,1999,La Courte Echelle,,,/covers/catalogue/ol-cover-5204787.jpg,128,223,7980
/books/OL12646288M,/works/OL10009420W,3157847,ol-cover-3157847.jpg,Sophie Veut Vivre Sa Vie,,FR,9782890213951,2000,La Courte Echelle,,,/covers/catalogue/ol-cover-3157847.jpg,295,475,45214
/books/OL12646292M,/works/OL10009421W,5204877,ol-cover-5204877.jpg,Les Bois Magiques,,FR,9782890214033,2000,La Courte Echelle,,,/covers/catalogue/ol-cover-5204877.jpg,128,225,6801
/books/OL12646316M,/works/OL10009424W,5204792,ol-cover-5204792.jpg,Trafic chez les hurons,,FR,9782890214361,2001,La Courte Echelle,,,/covers/catalogue/ol-cover-5204792.jpg,128,227,8351
/books/OL21610437M,/works/OL10009425W,10646256,ol-cover-10646256.jpg,Camy risque tout,,FR,9782890524774,1992,Les Editions du Boreal,,,,264,500,44100
/books/OL12646423M,/works/OL10009457W,5204761,ol-cover-5204761.jpg,Les Vampires Sortent De L'Ombre,,FR,9782890216099,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-5204761.jpg,128,202,7839
/books/OL12646424M,/works/OL10009458W,5204763,ol-cover-5204763.jpg,Des Fantomes Sous LA Mer,,FR,9782890216105,2003,La Courte Echelle,,,/covers/catalogue/ol-cover-5204763.jpg,128,209,7408
/books/OL19739786M,/works/OL10009502W,12571866,ol-cover-12571866.jpg,Sur la piste des Touareg,,FR,9782923300009,2005,Arion,,,,263,500,36386
/books/OL17011530M,/works/OL10009503W,15084858,ol-cover-15084858.jpg,Un écho des grandes prairies,,FR,9782921353434,1996,Éditions des Plaines,,,,307,500,36377
/books/OL19197945M,/works/OL10009555W,6309882,ol-cover-6309882.jpg,Le pari des Maple Leafs,roman,FR,9782890516847,1999,Éditions P. Tisseyre,,,,400,500,36771
/books/OL12647648M,/works/OL10009914W,3158331,ol-cover-3158331.jpg,Héritiers de la passion,,FR,9782894311813,1998,Jcl Inc (Editions),,,/covers/catalogue/ol-cover-3158331.jpg,306,475,24335
/books/OL12648096M,/works/OL10010009W,3158591,ol-cover-3158591.jpg,Orfeo,Roman,FR,9782895021773,2003,L'Instant Meme,,,/covers/catalogue/ol-cover-3158591.jpg,342,475,28242
/books/OL12648193M,/works/OL10010060W,3158659,ol-cover-3158659.jpg,Bambou a l'ecole des singes,,FR,9782895120452,2001,Dominique et Compagnie,,,/covers/catalogue/ol-cover-3158659.jpg,368,475,32161
/books/OL20096650M,/works/OL10010772W,14862156,ol-cover-14862156.jpg,25 grands romans français résumés et commentés,,FR,9782501013840,1990,Marabout,,,,298,500,69723
/books/OL18553846M,/works/OL10010774W,5425635,ol-cover-5425635.jpg,Le roman francais,25 livres cles,FR,9782847841510,2006,Quatre chemins,,,,128,195,1285
/books/OL12650168M,/works/OL10010833W,3159633,ol-cover-3159633.jpg,Omnibus,,FR,9782906131309,2001,Impressions nouvelles,,,/covers/catalogue/ol-cover-3159633.jpg,355,475,19166
/books/OL19686006M,/works/OL10011207W,8382804,ol-cover-8382804.jpg,Autofictions et autres mythomanies littéraires,,FR,9782907681476,2004,Tristram,,,,325,500,22944
/books/OL12651136M,/works/OL10011268W,3160123,ol-cover-3160123.jpg,Les Coupeurs de têtes,,FR,9782907888820,2000,Sepia,,,/covers/catalogue/ol-cover-3160123.jpg,303,500,30137
/books/OL12651217M,/works/OL10011300W,3160159,ol-cover-3160159.jpg,"Yvain, ou, Le Chevalier au lion",,FR,9782908021547,1996,Terre de brume,,,/covers/catalogue/ol-cover-3160159.jpg,304,475,31204
/books/OL12652858M,/works/OL10011967W,3161175,ol-cover-3161175.jpg,Art(s) et fiction,,FR,9782910381936,1997,Presses Universitaires de Vincennes (PUV),,,/covers/catalogue/ol-cover-3161175.jpg,294,475,11911
/books/OL12652963M,/works/OL10012006W,3161254,ol-cover-3161254.jpg,L'arbre de proie,,FR,9782910536312,2002,Italiques,,,/covers/catalogue/ol-cover-3161254.jpg,302,475,31213
/books/OL12653764M,/works/OL10012351W,5205164,ol-cover-5205164.jpg,Déchirures,,FR,9782911412073,2001,Vents d'ailleurs,,,/covers/catalogue/ol-cover-5205164.jpg,128,162,1729
/books/OL37063904M,/works/OL10012532W,3162033,ol-cover-3162033.jpg,S.M.,roman,FR,9782909997186,1994,Spengler,,,,336,500,21615
/books/OL12654448M,/works/OL10012689W,3162283,ol-cover-3162283.jpg,Rien ne manque,,FR,9782912162236,2002,Le Reflet,,,/covers/catalogue/ol-cover-3162283.jpg,292,475,18643
/books/OL12655255M,/works/OL10013017W,3162904,ol-cover-3162904.jpg,Once Upon A Poulette,,FR,9782913066007,1998,KTM Editions,,,/covers/catalogue/ol-cover-3162904.jpg,302,475,20956
/books/OL12656357M,/works/OL10013518W,3163733,ol-cover-3163733.jpg,La premiere empreinte,,FR,9782914264242,2002,Ecailler de Sud,,,/covers/catalogue/ol-cover-3163733.jpg,292,475,52327
/books/OL12656523M,/works/OL10013585W,10559205,ol-cover-10559205.jpg,"Jeanne de Jobourg, paroles d'une paysanne du Cotentin",,FR,9782914474412,2001,Cheminements édition,,,/covers/catalogue/ol-cover-10559205.jpg,327,500,44790
/books/OL12656772M,/works/OL10013704W,3164069,ol-cover-3164069.jpg,Oscar wilde,,FR,9782915244014,2003,Presse Temps,,,/covers/catalogue/ol-cover-3164069.jpg,332,475,23629
/books/OL12657616M,/works/OL10013990W,12975857,ol-cover-12975857.jpg,J'ai rempli le coeur du Père Noël,Antoine apprend à dire merci,FR,9782922792027,2000,Du Cram,,,/covers/catalogue/ol-cover-12975857.jpg,377,500,25455
/books/OL12658008M,/works/OL10014217W,3164621,ol-cover-3164621.jpg,"De beaux lendemains ? histoire, societe et politique dans la science-fiction",,FR,9782940146239,2002,Antipodes,,,/covers/catalogue/ol-cover-3164621.jpg,308,475,40340
/books/OL12529856M,/works/OL1002105W,7958146,ol-cover-7958146.jpg,"Un apprentissage, ou, Le livre des plaisirs",,FR,9782721004260,1992,Editions des Femmes,,,/covers/catalogue/ol-cover-7958146.jpg,301,500,17325
/books/OL12529834M,/works/OL1002120W,650866,ol-cover-650866.jpg,L'heure de l'étoile,,FR,9782721002709,1985,Editions des Femmes,,,/covers/catalogue/ol-cover-650866.jpg,314,475,20360
/books/OL3277227M,/works/OL1002139W,13786858,ol-cover-13786858.jpg,Près du cœur sauvage,,FR,9782721002181,1982,Des Femmes,,,,322,500,46527
/books/OL8933456M,/works/OL1002156W,7433819,ol-cover-7433819.jpg,Agua viva,,FR,9782721001931,1981,Editions des Femmes,,,,150,225,12153
/books/OL16474067M,/works/OL1002169W,5279493,ol-cover-5279493.jpg,Clarice Lispector,rencontres brésiliennes,FR,9782890316089,2007,Triptyque,,,,128,187,3644
/books/OL50560470M,/works/OL100277W,14032761,ol-cover-14032761.jpg,D'or et d'argent (French Edition),,FR,9782752900890,2005,Phébus libretto,,,,375,500,30193
/books/OL32076705M,/works/OL100278W,12958803,ol-cover-12958803.jpg,Ambre,,FR,9782724283044,1995,France loisirs,,"Abandoned pregnant and penniless on the teeming streets of London, 16-year-old Amber St. Clare manages, by using her wits, beauty, and courage, to climb to the highest position a woman could achieve in Restoration England—that of favorite mistress of the Merry Monarch, Charles II. From whores and highwaymen to courtiers and noblemen, from events such as the Great Plague and the Fire of London to the intimate passions of ordinary—and extraordinary—men and women, Amber experiences it all. But throughout her trials and escapades, she remains, in her heart, true to the one man she really loves, the one man she can never have. Frequently compared to Gone with the Wind, Forever Amber is the other great historical romance, outselling every other American novel of the 1940s—despite being banned in Boston for its sheer sexiness. A book to read and reread, this edition brings back to print an unforgettable romance and a timeless masterpiece.",,338,500,42118
/books/OL20866880M,/works/OL10028063W,4154165,ol-cover-4154165.jpg,Der komisch-satirische Roman und seine Leser,"Poetik, Funktion und Rezeption einer Niederen Gattung im Frankreich des 17. Jahrhunderts",FR,9783533033721,1984,Winter,,,,128,186,2425
